,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
1868,2,3,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,1
8202,1,4,3,0,12,0,0.0,1,0.0025974026,0,0,0,0,1,1,0
7486,2,2,2,0,23,0,0.0526315789,0,0.0,0,0,1,0,1,1,0
806,14,2,0,0,13,1,0.0,1,0.0,0,0,0,-1,1,1,1
4805,2,3,0,0,15,1,0.0,1,1.0,0,0,0,1,1,-1,1
9152,1,2,5,0,8,0,0.1769230769,0,0.0230769231,0,1,0,1,1,1,0
7511,3,3,0,0,12,0,0.0688405797,1,0.0,0,1,0,-1,1,1,0
8056,1,2,7,0,23,0,0.4830508475,0,0.0084745763,0,1,1,-1,1,0,0
4494,3,6,1,0,15,2,0.0,1,0.0,1,0,0,-1,1,1,1
2632,5,4,0,0,15,0,0.9230769231,1,0.0,1,0,0,0,1,-1,1
8900,1,5,1,0,17,0,0.1051136364,1,0.0071022727,0,0,1,0,1,1,0
8623,1,4,0,0,13,0,0.5384615385,1,0.0384615385,0,0,0,1,1,0,0
7832,1,5,4,0,20,0,0.0889570552,0,0.0,0,0,1,-1,1,1,0
4388,5,4,1,1,24,0,1.0,1,0.0,1,0,1,-1,1,-1,1
145,3,3,0,0,21,0,0.0,1,1.0,1,0,1,0,1,-1,1
6467,4,5,0,0,19,0,0.1388888889,1,0.0277777778,0,0,0,-1,1,1,0
2033,5,5,1,0,12,0,1.0,1,0.0,1,0,0,0,1,-1,1
9127,6,3,0,0,14,0,0.0,0,0.0,0,0,0,1,1,1,0
1165,4,2,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
2050,2,4,1,0,16,0,0.0,1,0.0,0,0,0,1,1,1,1
3760,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
4435,2,4,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1,1
3430,2,6,1,0,11,0,0.0,1,0.0,0,0,0,1,1,1,1
8190,1,5,5,0,23,0,0.1806451613,1,0.0258064516,0,0,1,0,1,1,0
8753,1,6,0,0,15,0,0.1176470588,1,0.0,0,0,0,1,1,1,0
7069,4,1,1,0,21,0,0.3783783784,1,0.0,0,0,0,0,1,0,0
4361,2,2,2,1,12,0,0.5,1,0.0,1,0,0,1,1,0,1
1771,7,2,0,0,12,0,0.0,1,0.0,0,0,0,-1,-1,1,1
3511,3,4,1,0,16,3,0.0,1,0.0,0,0,0,-1,1,1,1
271,2,2,0,0,11,0,1.0,1,0.0,1,0,0,1,1,-1,1
8436,2,0,0,0,17,0,0.2147651007,1,0.0268456376,0,0,0,1,1,1,0
2032,4,5,1,0,12,1,0.25,1,0.75,1,0,0,0,1,-1,1
9664,3,2,0,0,20,0,0.1851851852,0,0.0185185185,0,0,0,1,1,1,0
3810,3,12,1,1,29,0,1.0,1,0.0,0,0,0,-1,1,-1,1
4346,2,3,0,0,15,0,0.5,1,0.5,0,0,0,1,1,-1,1
545,2,8,0,0,13,0,1.0,1,0.0,0,0,1,-1,1,-1,1
3241,2,0,0,0,16,0,0.9459459459,1,0.0,1,0,0,1,-1,-1,1
8502,3,2,0,0,18,0,0.1714285714,0,0.1142857143,0,1,1,1,1,1,0
9918,3,1,2,0,20,0,0.2666666667,1,0.0,0,0,0,1,1,1,0
7564,1,5,8,0,14,0,0.46,1,0.0266666667,0,0,1,-1,0,0,0
920,3,3,0,0,18,1,0.0,1,1.0,0,0,0,1,1,-1,1
9118,3,2,0,0,30,0,0.16,1,0.16,0,0,0,1,1,0,0
6640,4,11,0,0,9,0,0.0657439446,0,0.0,0,0,0,-1,1,1,0
7694,1,6,0,0,12,0,0.0277777778,1,0.0555555556,0,0,0,-1,1,1,0
8230,1,4,5,0,8,0,0.0,0,0.0,1,0,1,0,1,1,0
7126,1,2,6,0,8,0,0.2258064516,0,0.0322580645,0,1,0,0,1,1,0
4278,2,0,1,1,28,0,0.0,0,1.0,0,0,0,1,1,-1,1
2983,3,2,0,0,26,0,0.6,1,0.4,0,0,1,1,1,-1,1
130,3,3,1,0,22,0,1.0,1,0.0,1,0,1,0,0,-1,1
7980,2,2,6,0,13,0,0.1176470588,1,0.0,0,0,0,0,1,1,0
2667,3,3,0,0,15,0,0.0,1,1.0,0,0,0,1,1,-1,1
7138,1,2,6,0,8,0,0.1509433962,0,0.0251572327,0,1,0,0,1,1,0
3223,2,5,1,0,29,0,0.0,1,1.0,1,0,1,-1,1,-1,1
7693,2,3,7,0,26,0,0.8796296296,0,0.0092592593,1,0,1,-1,1,-1,0
5392,2,2,0,0,12,0,0.025,1,0.0,0,0,0,-1,1,1,0
614,2,3,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1,1
9902,2,2,3,0,11,0,0.0394736842,1,0.1447368421,0,0,0,0,-1,1,0
1466,3,6,1,0,19,0,0.0,1,1.0,0,0,0,-1,1,-1,1
4497,3,3,1,0,22,0,0.9090909091,1,0.0909090909,1,0,0,0,1,-1,1
3042,5,3,0,0,29,1,0.8888888889,1,0.1111111111,0,0,0,0,1,-1,1
2419,2,7,1,1,27,2,0.0,1,0.0,0,0,0,-1,1,1,1
5085,2,0,0,0,13,0,0.0699300699,0,0.1538461538,0,0,1,1,-1,1,0
3294,2,6,1,0,16,0,0.0,1,1.0,0,0,1,0,1,-1,1
6737,2,2,0,0,13,0,0.0606060606,1,0.0,0,0,0,0,1,1,0
1500,3,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
1521,2,3,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1,1
9117,1,3,0,0,26,0,0.3613445378,1,0.0056022409,0,0,1,1,1,0,0
4232,2,6,1,0,10,0,1.0,1,0.0,1,0,0,0,1,-1,1
7686,2,4,6,0,21,0,0.072519084,1,0.1335877863,0,0,1,-1,1,1,0
4430,2,2,0,0,13,0,0.9828571429,1,0.0114285714,1,0,0,1,0,-1,1
390,2,2,0,0,15,1,0.75,1,0.125,0,0,0,1,1,-1,1
9858,2,2,0,0,18,0,0.1,0,0.2166666667,0,0,0,1,1,0,0
7124,1,2,7,0,11,0,0.1375,1,0.0,0,0,0,0,-1,1,0
5913,1,3,8,0,11,0,0.1145833333,1,0.0729166667,0,0,0,-1,1,1,0
8592,2,2,0,0,10,0,0.3157894737,1,0.0,0,0,0,0,1,0,0
4806,3,4,0,0,25,0,0.0,1,1.0,0,0,0,0,1,-1,1
8954,2,2,0,0,13,0,0.0707070707,1,0.0,0,0,0,1,1,1,0
8238,3,0,2,0,20,0,0.0491803279,1,0.0,0,0,0,-1,-1,1,0
8044,2,4,1,0,17,0,0.0,0,0.0,0,1,0,0,1,1,0
9782,2,1,0,0,18,0,0.3333333333,1,0.0185185185,0,0,0,1,-1,0,0
3993,1,4,2,0,21,0,0.0,1,1.0,0,0,1,0,-1,-1,1
9551,3,1,0,0,19,0,0.0,1,0.0,0,0,1,1,-1,1,0
6609,2,5,3,0,22,0,0.0596330275,1,0.004587156,0,0,1,0,0,1,0
5319,2,5,1,0,17,0,0.2564102564,0,0.0,0,0,0,-1,0,1,0
7119,1,2,0,0,17,0,0.0533333333,0,0.0,0,1,0,0,1,1,0
2421,3,4,0,0,20,1,1.0,1,0.0,0,0,1,0,1,-1,1
5604,2,2,4,0,27,0,0.0303030303,0,0.1060606061,0,0,0,-1,1,1,0
1750,1,5,1,0,16,0,1.0,1,0.0,1,0,1,1,1,-1,1
9015,2,2,0,0,19,0,0.1583333333,1,0.0,0,0,0,0,0,1,0
9718,2,2,3,0,17,0,0.2456140351,1,0.0,0,0,0,0,1,1,0
338,3,5,0,0,19,0,0.0,1,0.0,0,0,0,0,1,1,1
8407,1,3,2,0,19,0,0.0148720999,1,0.003271862,0,0,1,0,0,1,0
1341,3,5,2,0,11,1,0.0,1,0.0,0,0,0,-1,1,1,1
9544,2,3,1,0,23,0,0.2074468085,1,0.0212765957,0,0,1,1,1,1,0
7982,1,5,1,1,18,0,0.276119403,1,0.0,0,0,1,0,1,1,0
3640,3,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
329,4,5,2,0,18,0,0.0,1,0.0,0,0,0,-1,1,1,1
8828,1,0,0,0,22,0,0.04,1,0.0,0,0,0,0,0,1,0
3004,2,5,1,0,29,0,0.0,1,1.0,1,0,1,-1,1,-1,1
6960,3,1,0,0,19,0,0.0384615385,1,0.0,0,1,1,-1,1,1,0
4090,2,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
2322,3,3,0,0,22,0,0.0,1,0.8888888889,0,0,1,0,0,-1,1
6667,1,0,0,0,21,0,0.152173913,1,0.0,0,1,1,0,1,1,0
7009,3,2,11,0,22,0,0.0967741935,1,0.0838709677,0,1,1,-1,1,1,0
4197,2,2,0,0,23,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
3549,2,4,0,0,27,0,0.0,1,1.0,1,0,1,1,1,-1,1
8363,2,3,2,0,21,0,0.07,1,0.065,0,0,1,1,1,1,0
4203,3,2,0,0,22,0,0.0,1,1.0,0,0,0,1,1,-1,1
9310,2,3,0,0,19,0,0.0393700787,1,0.0,0,0,1,0,1,1,0
8936,1,2,0,0,18,0,0.0769230769,0,0.0,0,0,1,1,1,1,0
6185,3,5,0,0,23,0,0.1578947368,1,0.0,0,0,1,-1,-1,1,0
1639,4,3,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1,1
60,8,2,2,2,76,1,0.0,1,0.0,0,0,0,-1,1,1,1
1240,3,4,0,0,12,2,0.7857142857,1,0.0,0,0,0,1,1,-1,1
5760,3,2,0,0,24,0,0.1739130435,1,0.0,1,0,0,-1,-1,1,0
5136,2,1,0,0,11,0,0.037037037,0,0.0,0,0,0,0,1,1,0
2343,2,2,1,1,40,0,0.0,0,1.0,0,0,0,0,1,-1,1
2120,2,4,0,0,12,0,0.0,1,0.0,0,0,0,0,1,1,1
1524,4,4,1,0,28,0,0.0,1,1.0,0,0,0,0,1,-1,1
7617,3,2,4,0,13,0,0.1454545455,1,0.0,0,1,0,-1,1,1,0
153,1,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
481,3,5,1,0,22,0,0.9230769231,1,0.0,1,0,0,-1,1,-1,1
6122,3,1,0,0,21,0,0.0952380952,1,0.0,0,0,0,-1,1,1,0
7674,1,5,12,0,24,0,0.5816326531,0,0.0,0,0,1,-1,0,0,0
7101,1,2,4,2,29,0,0.2777777778,1,0.0,0,0,1,0,-1,1,0
1762,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
7715,1,4,6,0,22,0,0.1287128713,1,0.0198019802,0,1,0,-1,1,1,0
9081,1,1,1,0,13,0,0.1379310345,0,0.1379310345,0,0,0,1,1,1,0
7479,1,4,2,0,21,0,0.0454545455,1,0.0,0,0,0,-1,-1,1,0
6212,1,5,11,0,12,0,0.265060241,1,0.0,0,1,1,-1,0,1,0
4853,2,6,0,0,16,0,0.0,1,0.9589041096,0,0,1,-1,-1,-1,1
2711,4,3,0,0,23,0,0.0,1,0.0,0,0,0,0,1,1,1
6766,2,4,4,0,15,0,0.1395348837,0,0.0,0,0,0,-1,1,1,0
4150,2,3,1,1,42,1,0.0,1,1.0,0,0,0,0,1,-1,1
1333,2,4,4,0,14,0,0.0,1,0.0,0,0,0,-1,1,1,1
8378,2,3,2,0,15,0,0.7213622291,1,0.0185758514,1,1,1,1,1,-1,0
9389,3,1,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1,0
9707,3,1,0,0,14,0,0.4657534247,0,0.0684931507,0,1,1,1,1,0,0
9121,1,3,1,0,8,0,0.1479289941,1,0.0591715976,0,1,0,1,1,1,0
3850,3,7,0,0,18,0,0.6721311475,1,0.0,1,0,1,-1,-1,-1,1
8340,1,3,0,0,11,0,0.1145833333,1,0.0104166667,0,0,0,1,1,1,0
4124,3,3,0,0,19,0,0.0,1,1.0,0,0,1,1,1,-1,1
8963,2,3,0,0,15,0,0.0606060606,0,0.0,0,0,1,0,1,1,0
4788,2,3,0,0,15,0,0.0,1,0.0,1,0,0,1,1,1,1
2866,3,3,0,0,27,0,0.375,1,0.0,0,0,0,1,1,0,1
1386,3,5,0,0,14,0,0.0,1,1.0,1,0,1,0,1,-1,1
5941,1,3,4,0,24,0,0.152173913,1,0.0,0,0,1,0,1,1,0
3067,4,5,0,0,17,0,1.0,1,0.0,1,0,1,0,1,-1,1
9058,1,2,0,0,8,0,0.0967741935,1,0.064516129,0,0,1,1,1,1,0
3629,3,4,1,0,22,1,1.0,1,0.0,1,0,0,-1,1,-1,1
9455,3,1,1,1,23,0,0.0,0,0.0,0,0,0,0,1,1,0
8949,1,3,0,0,14,0,0.1904761905,1,0.1904761905,0,0,0,0,1,0,0
3028,3,7,1,0,14,0,0.0,1,1.0,0,0,0,-1,1,-1,1
2969,2,3,0,0,20,0,0.0,1,1.0,0,0,0,0,1,-1,1
8646,1,3,0,0,10,0,0.05,1,0.05,0,0,0,1,1,1,0
6136,3,1,7,0,19,0,0.0098870056,1,0.0,0,0,1,-1,1,1,0
8801,2,2,0,0,9,0,0.0814814815,0,0.0185185185,0,0,1,1,1,1,0
4263,1,2,0,0,16,0,0.2587412587,1,0.0,0,0,0,0,1,1,1
645,3,5,1,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
9653,3,1,0,0,23,0,0.0,1,0.0,0,1,0,0,-1,1,0
2074,2,1,1,0,17,0,1.0,1,0.0,1,0,0,1,1,-1,1
341,3,5,0,0,28,0,0.0,1,0.0,0,0,0,-1,1,1,1
8041,3,5,1,0,16,0,0.0485436893,1,0.0291262136,0,0,1,-1,1,1,0
1622,3,5,1,0,11,1,0.1875,1,0.0,1,0,0,-1,1,1,1
7141,1,2,11,1,11,0,0.3555555556,1,0.0,0,0,0,-1,1,0,0
5796,2,5,6,0,18,0,0.1818181818,1,0.0454545455,0,1,1,-1,-1,1,0
7184,1,5,7,0,13,0,1.0,0,0.0,1,0,0,-1,1,-1,0
8232,3,4,5,0,24,0,0.3457446809,1,0.0,0,1,1,-1,-1,0,0
5475,2,2,0,0,10,0,0.0322580645,0,0.0,0,0,0,0,1,1,0
9252,2,2,0,0,25,0,0.1754385965,1,0.0116959064,0,0,1,1,1,1,0
74,2,3,0,0,18,0,0.0,1,1.0,0,0,1,1,1,-1,1
8633,1,2,0,0,11,0,0.0666666667,1,0.2222222222,1,0,1,1,-1,1,0
9229,3,1,0,0,24,0,0.0119047619,1,0.0,0,0,1,1,-1,1,0
2051,2,4,1,0,13,0,1.0,1,0.0,1,0,0,1,1,-1,1
2541,2,2,0,0,13,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
1301,3,4,0,0,15,0,0.0,1,1.0,1,0,0,1,1,-1,1
5877,1,4,4,0,25,0,0.1234567901,1,0.024691358,0,0,0,-1,1,1,0
7368,1,5,1,0,21,0,0.0510948905,1,0.0,0,1,1,-1,1,1,0
1304,3,4,0,0,16,0,1.0,1,0.0,1,0,1,1,1,-1,1
8428,1,0,0,0,24,0,0.0,1,0.0,0,1,0,1,1,1,0
9094,2,2,4,0,15,0,0.5,0,0.0,0,0,0,0,1,0,0
2599,2,4,1,0,24,0,1.0,1,0.0,1,0,0,0,1,-1,1
2573,3,5,0,0,21,0,1.0,1,0.0,1,0,0,1,1,-1,1
3186,2,4,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
2768,3,2,0,0,18,0,0.0,1,0.0,1,0,0,1,1,1,1
4831,3,3,1,1,24,0,0.0909090909,1,0.9090909091,0,0,0,0,1,-1,1
4223,3,4,0,0,35,0,0.0,1,1.0,0,0,0,0,1,-1,1
9649,3,1,0,0,10,0,0.208,1,0.0,0,0,0,1,1,1,0
2106,2,6,1,0,20,0,0.0,0,0.0,1,0,0,0,1,1,1
2679,2,1,0,0,15,0,1.0,1,0.0,1,0,1,1,1,-1,1
1387,2,3,0,0,15,0,0.0833333333,1,0.1666666667,1,0,0,1,1,1,1
8931,1,5,0,0,14,0,0.0,0,0.0,1,0,1,1,1,1,0
9659,2,2,1,0,17,0,0.0507614213,0,0.0050761421,0,0,1,1,1,1,0
7083,1,1,1,0,11,0,0.0744680851,1,0.0,0,0,0,0,1,1,0
1279,2,3,0,0,21,0,0.0,1,1.0,1,0,0,0,1,-1,1
804,1,4,0,0,14,0,0.0,1,1.0,0,0,0,0,1,-1,1
1555,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1,1
9486,3,2,0,0,17,0,0.0344827586,1,0.0,0,0,0,1,1,1,0
4566,5,4,1,0,17,1,1.0,1,0.0,1,0,0,0,1,-1,1
9669,3,4,0,0,25,0,0.2666666667,1,0.1466666667,0,0,0,0,-1,0,0
4841,2,2,1,1,29,0,0.0,1,0.0,0,0,0,1,1,1,1
3594,2,4,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1,1
6035,4,4,0,0,30,0,0.0,1,0.0,0,1,0,-1,1,1,0
6852,1,2,10,0,25,0,0.9205298013,1,0.0,1,0,1,-1,1,-1,0
8705,2,2,0,0,21,0,0.0,0,0.0,0,0,0,1,1,1,0
4177,2,3,0,0,11,0,0.0,1,0.0,1,0,0,1,1,1,1
1308,3,3,0,0,16,0,1.0,1,0.0,1,0,0,1,-1,-1,1
3452,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
3695,3,5,1,1,21,0,0.0,1,1.0,1,0,1,0,1,-1,1
4242,2,3,0,0,26,0,0.0,1,1.0,1,0,1,1,1,-1,1
2198,4,3,0,0,14,0,0.0,1,0.0,0,0,1,1,1,1,1
4425,4,3,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
6150,1,5,1,0,12,0,0.062406015,1,0.0,0,0,0,-1,1,1,0
943,2,5,0,0,12,0,0.0,1,0.0,0,0,0,0,1,1,1
822,3,4,0,0,24,0,1.0,1,0.0,1,0,0,0,1,-1,1
5005,2,0,0,0,14,0,0.135483871,1,0.0548387097,0,0,1,1,-1,1,0
6612,1,2,7,0,10,0,0.1052631579,1,0.0584795322,0,1,1,0,1,1,0
8356,2,4,2,0,19,0,0.3492063492,1,0.0158730159,0,0,1,0,1,0,0
5619,2,3,4,0,27,0,0.9821428571,1,0.0,1,0,0,-1,0,-1,0
4547,3,2,0,0,20,0,0.0,0,0.0,0,0,1,1,1,1,1
2538,2,5,1,0,17,0,0.0444444444,1,0.9555555556,0,0,0,0,1,-1,1
5207,3,4,0,0,13,0,0.0775862069,0,0.0043103448,0,1,0,0,1,1,0
9514,3,1,2,0,21,0,0.0714285714,1,0.2142857143,0,0,0,0,-1,1,0
9009,1,3,1,0,17,0,0.3644859813,1,0.0186915888,0,0,1,1,0,0,0
3054,4,6,1,0,20,0,0.0666666667,1,0.9333333333,0,0,0,0,1,-1,1
3675,2,4,0,0,26,0,0.0,1,0.0,0,0,0,0,1,1,1
7776,3,2,0,0,21,0,0.0,1,0.0,0,1,1,-1,1,1,0
7218,2,5,10,0,20,0,0.0789473684,0,0.0131578947,0,0,1,-1,1,1,0
6722,2,2,6,0,10,0,0.4478764479,1,0.0193050193,0,0,1,-1,1,0,0
3300,3,3,2,0,29,0,0.0,1,0.0181818182,0,1,0,-1,0,1,1
3310,3,3,1,1,25,0,0.0,1,0.0,0,0,0,0,1,1,1
7221,3,3,4,0,19,0,0.1403508772,1,0.0175438596,0,0,0,-1,-1,1,0
8519,1,2,4,0,21,0,0.3008849558,1,0.0088495575,0,0,0,0,1,1,0
5954,1,2,7,0,21,0,0.1690140845,1,0.014084507,0,0,1,0,1,1,0
832,2,2,0,0,23,0,1.0,1,0.0,0,0,1,1,1,-1,1
3462,6,4,0,0,28,2,0.7857142857,1,0.0,0,0,0,0,1,-1,1
7643,1,2,6,0,11,0,0.2207792208,1,0.1298701299,0,1,0,0,1,0,0
54,3,2,0,0,15,0,0.8,1,0.12,1,0,0,1,1,-1,1
3451,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
6305,3,3,0,0,11,0,0.0882352941,0,0.0,0,1,0,0,1,1,0
1481,4,2,0,0,18,1,0.0,1,1.0,0,0,0,1,1,-1,1
4873,2,3,0,0,11,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
8038,1,6,12,0,15,0,0.3333333333,1,0.0909090909,0,0,0,-1,1,0,0
3335,2,2,1,1,29,0,0.0,1,1.0,0,1,1,1,1,-1,1
6016,3,2,0,0,16,0,0.8095238095,1,0.0,1,0,1,-1,0,-1,0
4926,5,3,1,0,21,3,0.0,1,1.0,0,0,0,-1,1,-1,1
5797,2,4,6,0,24,0,0.0549828179,1,0.0034364261,0,0,1,-1,-1,1,0
9831,3,1,2,0,17,0,0.2958579882,1,0.0177514793,0,0,0,1,-1,0,0
5083,4,2,0,0,19,0,0.0497354497,1,0.1439153439,0,0,1,1,1,1,0
6645,2,2,1,0,21,0,0.0109739369,1,0.0,0,0,0,-1,1,1,0
5490,2,5,7,0,18,0,0.243902439,1,0.1219512195,0,0,1,-1,1,0,0
768,1,2,0,0,11,0,0.0,1,0.0,0,0,0,1,1,1,1
2065,7,2,1,1,61,2,0.0,1,0.0,0,0,1,-1,1,1,1
9500,2,0,0,0,17,0,0.2777777778,1,0.1388888889,0,0,1,1,1,0,0
7311,3,3,1,0,42,0,0.0820512821,1,0.2564102564,0,0,1,0,1,0,0
8477,3,2,0,0,13,0,0.2040816327,1,0.0,0,0,0,1,1,1,0
4524,3,3,0,0,12,0,0.0,1,0.0,0,0,0,-1,1,1,1
2717,1,4,1,0,18,0,0.0,1,1.0,0,0,0,0,1,-1,1
2079,3,3,0,0,21,0,0.0,1,1.0,0,0,0,1,1,-1,1
8914,3,3,0,0,18,0,0.1960784314,1,0.0588235294,0,0,0,1,1,1,0
951,4,5,1,0,13,0,0.0,1,0.0,1,0,0,-1,1,1,1
8058,1,2,7,0,15,0,0.25,1,0.015625,0,0,1,0,-1,1,0
2482,2,2,1,1,43,0,0.0,0,1.0,0,0,0,0,1,-1,1
1759,4,3,0,0,14,0,0.0,1,0.0,1,0,0,1,1,1,1
4422,2,3,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1,1
6704,2,5,7,0,16,0,0.0714285714,0,0.4761904762,0,0,0,-1,1,0,0
5182,1,3,11,1,18,0,0.102739726,1,0.0136986301,0,0,1,-1,0,1,0
8533,1,2,0,0,20,0,0.0905797101,1,0.0036231884,0,0,1,1,0,1,0
3701,2,3,0,0,14,0,0.0,1,0.9473684211,0,0,0,1,1,-1,1
4243,3,3,0,0,23,0,1.0,1,0.0,0,0,0,1,1,-1,1
688,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0,1
3432,2,3,1,0,24,1,0.0,1,0.0,0,0,0,0,1,1,1
4944,2,3,0,0,20,0,0.0,1,0.2727272727,0,0,0,-1,1,1,1
966,2,2,1,0,26,0,0.0,1,0.0,0,0,0,1,1,1,1
9484,2,2,2,0,21,0,0.0333333333,1,0.0083333333,0,1,0,1,1,1,0
2713,2,4,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1,1
4757,3,4,1,0,17,1,1.0,1,0.0,1,0,1,0,1,-1,1
9545,3,1,0,0,21,0,0.0069832402,1,0.0,0,0,1,0,1,1,0
6320,3,7,0,0,17,0,0.1111111111,1,0.0,0,0,1,0,1,1,0
5975,1,2,10,0,12,0,0.4925373134,0,0.0298507463,0,0,1,-1,1,0,0
3572,5,5,4,0,14,0,0.0,1,0.0,0,0,0,-1,1,1,1
5299,2,3,0,0,34,0,0.0025510204,1,0.0331632653,0,0,0,0,1,1,0
1990,2,1,0,0,23,0,0.0,1,0.0,1,0,0,1,1,1,1
1205,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0,1
4971,2,3,0,0,15,0,0.0,1,1.0,1,0,1,0,1,-1,1
6783,3,4,2,0,16,0,0.1383399209,1,0.0039525692,0,1,0,-1,1,1,0
3600,5,5,1,0,18,1,0.0,1,1.0,0,0,0,-1,1,-1,1
6490,1,1,4,0,37,0,0.1142857143,1,0.0095238095,0,1,0,-1,1,1,0
8609,2,2,0,0,8,0,0.0897435897,1,0.0,0,0,1,1,0,1,0
9978,2,7,0,0,17,0,0.0268456376,1,0.0704697987,0,0,1,0,1,1,0
8070,3,1,0,0,20,0,0.0277777778,1,0.0,0,0,0,-1,1,1,0
8577,2,1,0,0,14,0,0.0,1,0.024691358,0,1,1,1,1,1,0
7973,3,1,0,0,18,0,0.1886792453,1,0.0,0,0,0,0,1,1,0
1625,2,4,1,1,13,0,1.0,1,0.0,1,0,1,0,1,-1,1
536,2,3,2,1,24,0,1.0,1,0.0,1,0,1,1,0,-1,1
8766,1,5,1,0,17,0,0.4852071006,1,0.0,0,0,1,1,1,0,0
7970,3,3,1,0,17,0,0.0769230769,1,0.0,0,0,0,-1,1,1,0
4212,3,10,0,0,11,1,0.8571428571,1,0.0,1,0,1,-1,1,-1,1
6456,5,1,0,0,23,1,0.2258064516,1,0.0,0,0,0,-1,1,1,0
3507,5,5,0,0,18,1,0.9894179894,1,0.0052910053,1,0,1,0,0,-1,1
8393,2,3,0,0,31,0,0.0397727273,1,0.0795454545,0,0,1,0,1,1,0
7112,3,4,0,0,13,0,0.0181818182,1,0.0,0,0,1,0,1,1,0
2708,4,5,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1,1
5031,2,0,0,0,13,0,0.3783783784,0,0.0,0,0,0,1,1,0,0
6514,1,6,8,0,19,0,0.0914285714,1,0.0,0,0,1,-1,1,1,0
4662,3,6,0,0,20,0,0.0,1,0.0,0,0,0,-1,1,1,1
4021,4,9,0,0,12,0,0.8,1,0.0,0,0,0,-1,1,-1,1
1854,3,1,0,0,26,0,0.9333333333,1,0.0,1,0,0,1,1,-1,1
9425,4,3,0,0,11,0,0.0652173913,1,0.0130434783,0,0,1,1,1,1,0
2872,3,2,0,0,16,0,0.0,1,1.0,0,0,0,1,1,-1,1
3030,2,4,3,0,22,0,0.0,1,1.0,0,0,0,0,1,-1,1
1645,2,3,7,7,65,0,0.0,1,0.0,1,0,0,-1,1,1,1
3417,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
3476,3,3,2,1,24,0,1.0,1,0.0,1,0,1,0,0,-1,1
9552,3,2,0,0,21,0,0.0,0,0.0,0,0,0,0,1,1,0
1792,1,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,1
3797,3,3,0,0,28,1,0.0666666667,1,0.9333333333,0,0,0,-1,1,-1,1
3368,4,8,1,0,21,1,0.975,1,0.025,1,0,0,-1,1,-1,1
7196,2,6,6,0,13,0,0.1557377049,1,0.0,0,0,0,-1,1,1,0
9641,3,0,0,0,28,0,0.1,1,0.45,0,0,0,1,1,0,0
5109,1,5,6,0,19,0,0.1315789474,1,0.0657894737,0,0,1,0,-1,1,0
6024,1,6,3,0,17,0,0.0514705882,1,0.0,0,0,0,-1,1,1,0
8795,2,2,2,0,14,0,0.1987179487,1,0.0320512821,0,0,0,1,1,1,0
9294,2,0,0,0,20,0,0.0701754386,0,0.0,0,1,0,1,1,1,0
126,2,5,0,0,19,0,0.0,1,0.7857142857,0,0,0,-1,1,-1,1
5959,2,5,1,0,15,0,0.175,1,0.025,0,0,1,0,1,1,0
3876,2,2,1,1,21,0,0.9333333333,1,0.0,1,0,0,1,1,-1,1
4451,2,4,0,0,15,0,0.0,1,1.0,0,0,0,0,1,-1,1
7147,1,2,6,0,8,0,0.2348484848,1,0.0833333333,0,1,1,0,1,0,0
