,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT
4023,1,7,1,0,8,0,0.0,1,0.0,0,0,0,0,1,1
3485,3,2,0,0,24,0,0.0,1,0.0,0,0,0,1,1,1
2455,2,2,1,1,40,0,0.0,0,1.0,0,0,0,0,1,-1
2464,3,2,0,0,14,1,0.9111111111,1,0.0888888889,1,0,0,1,1,-1
8696,1,2,3,0,17,0,0.1282051282,0,0.0,0,0,1,0,0,1
1369,2,7,1,0,19,0,0.0,1,1.0,0,0,0,0,1,-1
6688,1,5,9,0,21,0,0.275,1,0.0375,0,0,1,0,0,0
7456,2,2,0,0,16,1,0.3469785575,1,0.0,0,1,0,0,1,0
9974,2,2,5,1,15,0,0.1206896552,1,0.0517241379,0,0,1,0,1,1
1901,3,4,0,0,14,0,0.0,1,0.0,1,0,0,0,1,1
4871,4,3,1,0,24,0,0.0,1,0.0,0,0,0,0,1,1
4710,2,4,1,0,21,0,0.0,1,1.0,0,0,0,0,1,-1
7886,1,2,7,0,13,0,0.0882352941,1,0.1764705882,0,0,0,0,1,1
1793,3,4,0,0,26,1,0.5,1,0.0,1,0,0,-1,1,0
2874,2,5,1,1,14,0,0.0,1,0.0,1,0,0,1,1,1
6217,2,5,11,0,17,0,0.1491712707,1,0.0110497238,0,0,1,-1,1,1
5213,3,4,0,0,15,0,0.1730769231,0,0.0,0,0,0,0,1,1
2245,4,1,1,0,21,1,0.0,1,0.0,0,0,0,-1,1,1
1741,3,2,0,0,14,0,0.0,1,0.9607843137,0,0,0,-1,1,-1
1020,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0
705,2,4,1,0,17,0,0.0,1,0.0,0,0,0,1,1,1
4294,2,4,4,0,17,0,0.4,1,0.1,1,0,0,-1,1,0
5576,1,2,9,1,15,0,0.25,1,0.0625,0,0,0,0,0,0
7166,1,4,6,0,19,0,0.0196078431,1,0.0,0,0,0,-1,1,1
8177,1,2,3,0,14,0,0.1,1,0.0333333333,0,1,0,0,1,1
908,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1
5193,2,3,4,0,19,0,0.0441176471,0,0.0735294118,0,0,0,-1,1,1
3077,2,7,1,1,21,0,0.0,1,0.0,0,0,0,-1,1,1
9366,2,3,1,0,24,0,0.0040816327,1,0.0367346939,0,0,1,1,-1,1
594,2,2,1,1,15,0,1.0,1,0.0,1,0,0,1,1,-1
5304,2,2,11,0,16,0,0.1411764706,1,0.0470588235,0,0,1,-1,1,1
440,3,2,0,0,20,0,0.9333333333,1,0.0,1,0,0,1,1,-1
7606,2,1,0,0,18,0,0.0,1,0.05,0,0,0,0,1,1
4092,3,4,2,0,18,0,0.8333333333,1,0.0,0,0,1,1,1,-1
6134,3,1,0,0,22,0,0.046875,1,0.0,0,1,1,-1,1,1
10,5,2,1,1,53,0,0.0,1,0.975,0,0,0,0,1,-1
3776,2,3,0,0,14,0,0.4444444444,1,0.0,0,0,0,1,1,0
8999,1,1,1,0,15,0,0.0714285714,1,0.0079365079,0,0,1,1,1,1
3708,2,3,0,0,19,0,0.9090909091,1,0.0909090909,0,0,1,0,1,-1
3780,2,2,0,0,22,0,0.0,1,1.0,1,0,1,1,1,-1
93,2,5,0,0,21,0,0.0,1,0.0,0,0,0,-1,1,1
9239,3,1,0,0,28,0,0.0,1,0.0,0,0,0,1,1,1
3949,2,2,1,1,40,0,0.0,0,1.0,0,0,0,0,1,-1
5785,1,3,4,0,31,0,0.0396825397,1,0.0192743764,0,0,1,-1,1,1
4870,3,4,0,0,15,0,0.0,1,0.0,0,0,0,0,1,1
4802,3,2,2,0,19,0,0.9333333333,1,0.0,1,0,0,1,0,-1
4867,3,5,0,0,20,0,0.0,1,1.0,0,0,0,0,1,-1
292,1,3,0,0,7,0,0.0,1,1.0,0,0,0,0,1,-1
7888,1,5,11,0,18,0,0.2352941176,1,0.0147058824,0,0,1,-1,0,1
7405,1,4,10,0,16,0,0.0512820513,0,0.0512820513,0,1,1,-1,1,1
5595,3,6,0,0,27,0,0.0454545455,0,0.0,0,1,0,-1,1,1
2886,2,4,2,1,17,0,1.0,1,0.0,1,0,1,0,1,-1
6454,3,1,4,0,24,0,0.0875,1,0.0,0,0,0,0,1,1
2542,2,3,0,0,18,0,1.0,1,0.0,1,0,0,1,1,-1
1765,2,2,1,1,18,0,0.9230769231,1,0.0,1,0,0,1,1,-1
6800,2,3,9,0,28,0,0.125,0,0.0,0,0,0,-1,1,1
1877,4,6,0,0,13,1,0.0,1,0.0,1,0,0,-1,1,1
1981,2,4,0,0,20,0,0.0,1,1.0,0,0,0,1,1,-1
9729,2,2,0,0,27,0,0.1008403361,1,0.0336134454,0,0,1,1,-1,1
9608,3,1,0,0,20,0,0.0403587444,1,0.0,0,1,1,1,0,1
2685,3,1,0,0,52,0,1.0,1,0.0,1,0,0,0,0,-1
8930,2,0,0,0,19,0,0.0,1,0.0095238095,0,0,0,1,1,1
3458,6,4,0,0,27,2,0.7857142857,1,0.0,0,0,0,0,1,-1
4541,2,4,0,0,15,0,1.0,1,0.0,0,0,1,0,1,-1
2178,4,2,0,0,14,0,0.0,1,0.0,0,0,0,0,1,1
4450,2,4,1,1,31,0,0.0,1,1.0,0,0,0,0,1,-1
3859,2,3,0,0,14,0,0.8823529412,1,0.0,0,1,1,1,1,-1
7623,2,2,13,0,20,0,0.3451327434,1,0.0442477876,0,0,1,-1,1,0
7654,1,3,7,0,13,0,0.2,1,0.0,0,0,0,0,1,1
4519,4,3,3,1,23,1,0.9333333333,1,0.0666666667,1,0,0,0,1,-1
2517,5,3,2,2,28,0,0.0,1,0.0,0,0,0,0,1,1
4836,3,2,0,0,28,0,0.0,1,1.0,0,0,0,1,1,-1
2885,2,7,0,0,17,0,0.6666666667,1,0.3333333333,1,0,0,-1,1,-1
7281,1,2,6,0,8,0,0.1933333333,0,0.0266666667,0,1,0,0,1,1
6255,3,1,0,0,14,0,0.2459016393,1,0.0,0,0,1,-1,1,1
4539,3,7,2,0,25,0,1.0,1,0.0,1,0,1,-1,1,-1
5639,2,1,0,0,15,0,0.0185185185,1,0.0,0,1,0,-1,1,1
9459,2,0,1,1,18,0,0.0628272251,1,0.0104712042,0,0,0,1,1,1
3481,3,2,0,0,20,0,1.0,1,0.0,1,0,1,1,0,-1
1277,5,4,0,0,9,1,1.0,1,0.0,1,0,0,0,1,-1
3146,3,8,4,1,20,0,0.0,1,0.0,0,0,0,-1,1,1
8262,2,6,0,0,16,0,0.0214285714,1,0.0071428571,0,1,0,0,1,1
3205,2,3,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
9892,2,0,0,0,14,0,0.0465116279,1,0.0,0,1,1,1,-1,1
2742,2,3,1,0,13,0,1.0,1,0.0,1,0,0,1,1,-1
6076,3,2,6,0,21,0,0.0555555556,1,0.0185185185,0,0,0,-1,1,1
4047,3,1,0,0,12,0,1.0,0,0.0,1,0,0,1,0,-1
5731,3,1,0,0,18,0,0.0,0,0.0,0,0,0,0,1,1
2945,3,5,1,0,30,0,0.6,1,0.0,0,0,0,-1,1,0
5790,3,2,1,1,25,0,0.0425531915,1,0.0,0,0,1,0,-1,1
6794,3,2,6,0,18,0,0.1259259259,1,0.0,0,0,0,-1,1,1
6543,1,1,11,0,13,0,0.1417322835,1,0.0472440945,0,1,0,-1,1,1
700,1,3,0,0,15,0,0.0,1,1.0,1,0,1,1,1,-1
3574,3,5,1,0,17,0,1.0,1,0.0,1,0,1,0,1,-1
7699,2,5,1,0,24,0,0.0539215686,1,0.0147058824,0,1,0,0,1,1
2515,2,4,0,0,14,0,1.0,1,0.0,1,0,1,1,0,-1
3000,2,5,1,0,17,0,0.0,1,0.0,0,0,0,1,1,1
5820,2,5,2,0,23,0,0.5403225806,1,0.0483870968,0,1,1,0,1,0
8581,2,0,1,1,21,0,0.0266159696,1,0.0190114068,0,0,0,1,-1,1
3684,2,2,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1
2995,2,5,1,0,21,0,0.0,1,0.0,0,0,0,-1,1,1
4252,3,2,1,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
3411,4,3,1,0,28,0,0.0,1,0.0,0,0,0,-1,1,1
7962,2,5,8,0,23,0,0.2833333333,1,0.0291666667,0,0,1,-1,1,0
6309,2,5,0,0,15,0,0.0695652174,1,0.0115942029,0,0,0,1,1,1
8611,1,3,2,0,16,0,0.3333333333,0,0.0784313725,0,0,1,0,0,0
5012,2,0,0,0,13,0,0.1428571429,1,0.012987013,0,0,0,1,1,1
7750,2,3,11,0,24,0,0.0614886731,1,0.0,0,0,1,-1,0,1
5979,3,1,1,0,17,0,0.0526315789,1,0.0,0,0,0,-1,1,1
4048,5,3,0,0,16,1,0.9090909091,1,0.0909090909,1,0,1,0,1,-1
4899,3,5,3,1,15,0,1.0,1,0.0,1,0,0,0,1,-1
1318,2,3,0,0,20,0,0.0,1,1.0,1,0,1,1,1,-1
9772,2,0,0,0,18,0,0.02,0,0.04,0,0,1,1,1,1
9137,2,2,0,0,7,0,0.0918032787,1,0.0,0,0,0,0,1,1
7142,1,5,7,0,14,0,0.3647058824,1,0.0823529412,0,0,1,0,0,0
1897,4,4,0,0,18,0,0.8333333333,1,0.0833333333,0,0,1,0,1,-1
7465,4,2,0,0,22,0,0.0273972603,1,0.0,0,1,0,-1,1,1
603,3,4,0,0,24,0,0.8333333333,1,0.0,0,0,1,0,1,-1
2846,3,3,0,0,21,0,0.0,1,1.0,0,0,0,1,1,-1
8207,4,2,0,0,23,1,0.0404040404,0,0.0,0,0,0,-1,1,1
393,1,2,0,0,27,0,1.0,1,0.0,1,0,0,1,1,-1
4436,5,2,0,0,15,0,1.0,1,0.0,1,0,0,1,1,-1
9447,3,4,0,0,24,0,0.25,1,0.0,0,0,1,0,1,1
7234,1,2,4,0,28,0,0.4111111111,1,0.0,0,0,0,0,0,0
5398,2,3,6,0,20,0,0.0567375887,1,0.0,0,0,0,-1,1,1
95,1,4,1,0,13,0,0.0,1,0.0,0,0,0,-1,1,1
1662,3,4,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
8970,1,2,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1
5130,2,3,5,0,15,0,0.1834862385,1,0.003058104,0,0,0,0,0,1
1488,2,4,0,0,14,0,0.5,1,0.5,0,0,1,0,1,-1
8316,1,0,0,0,17,0,0.3421052632,0,0.0789473684,0,1,1,1,1,0
2707,3,1,0,0,52,0,1.0,1,0.0,1,0,0,0,0,-1
1595,4,3,0,0,23,0,1.0,1,0.0,1,0,0,1,1,-1
9277,3,2,0,0,15,0,0.0026075619,1,0.0006518905,0,1,0,0,1,1
2377,2,5,0,0,17,1,1.0,1,0.0,1,0,0,0,1,-1
5140,3,3,0,0,24,0,0.1724137931,1,0.0,0,0,0,0,1,1
6147,7,3,2,0,18,0,0.2033898305,0,0.0,0,0,0,-1,1,1
8241,2,2,14,0,16,0,0.1948051948,1,0.012987013,0,0,0,-1,1,1
3948,3,2,1,0,18,0,0.0,1,1.0,0,0,0,1,1,-1
3933,1,4,1,0,28,0,0.0,1,0.0,0,0,0,0,1,1
4797,4,6,0,0,28,0,0.0666666667,1,0.8666666667,0,0,0,-1,1,-1
4372,5,2,0,0,17,1,1.0,1,0.0,0,1,0,-1,0,-1
9862,2,3,0,0,18,0,0.0,1,0.0416666667,0,0,1,1,1,1
8242,2,2,0,0,27,0,0.4871794872,1,0.0,0,0,1,-1,1,0
3448,3,6,1,0,15,0,0.0,1,1.0,0,0,1,0,1,-1
2943,2,4,0,0,18,0,1.0,1,0.0,1,0,0,0,1,-1
2465,3,3,1,0,13,0,1.0,1,0.0,1,0,1,1,1,-1
8582,1,3,1,0,26,0,0.7951807229,1,0.0120481928,1,0,0,0,1,-1
5506,1,3,9,0,17,0,0.1031390135,1,0.0179372197,0,0,1,-1,0,1
2698,2,5,1,0,22,0,0.0,1,1.0,0,0,0,0,1,-1
2447,2,6,0,0,24,0,0.0,1,1.0,0,0,0,-1,1,-1
19,1,4,0,0,12,0,0.0,1,0.9230769231,0,0,0,0,1,-1
2748,3,2,0,0,18,0,0.6666666667,1,0.3333333333,1,0,0,1,1,-1
5399,4,1,0,0,32,0,0.1224489796,1,0.0,0,0,1,0,1,1
8078,2,3,8,0,14,0,0.1228070175,1,0.0,0,0,1,-1,-1,1
6871,2,1,0,0,10,0,0.1923076923,1,0.0,0,0,0,0,0,1
4708,5,2,0,0,28,0,0.0,1,0.0,1,0,0,0,1,1
9476,3,3,0,0,13,0,0.028708134,0,0.004784689,0,1,0,0,0,1
809,3,2,0,0,26,0,0.7777777778,1,0.2222222222,0,0,1,1,1,-1
7477,4,15,0,0,21,0,0.0,1,0.0,0,1,0,-1,1,1
2273,3,2,1,0,17,0,1.0,1,0.0,1,0,1,0,0,-1
1923,2,4,0,0,17,0,0.0,1,1.0,0,0,0,1,1,-1
1470,3,6,1,0,19,0,0.0,1,1.0,0,0,0,0,1,-1
7934,1,2,7,0,18,0,0.1090909091,1,0.0090909091,0,0,1,-1,1,1
7407,3,3,3,0,17,0,0.4285714286,1,0.0,0,1,1,-1,1,0
2406,4,5,0,0,12,1,0.9230769231,1,0.0,1,0,0,0,1,-1
1142,2,5,0,0,17,0,0.375,1,0.0,0,0,0,-1,1,0
1747,2,2,1,0,14,0,0.0,1,0.0,0,0,0,-1,1,1
5709,3,3,2,0,22,0,0.1260504202,1,0.0,0,0,0,-1,1,1
4975,2,3,0,0,10,0,0.0,1,0.0,0,0,0,0,1,1
7300,1,5,5,0,15,0,0.6666666667,1,0.0158730159,0,1,1,0,0,-1
8148,3,4,18,0,16,0,0.1234567901,1,0.0,0,0,0,-1,1,1
2833,5,10,1,0,18,0,0.0,1,0.0,0,0,0,-1,1,1
3131,2,5,1,0,18,0,0.0,1,1.0,0,0,1,0,1,-1
1310,4,4,1,0,26,0,1.0,1,0.0,1,0,1,0,0,-1
8650,3,3,1,1,18,0,0.3548387097,0,0.2903225806,0,1,0,0,1,0
6774,3,3,2,0,16,0,0.4469096672,0,0.0,0,0,1,-1,1,0
6756,2,5,9,0,21,0,0.1229508197,1,0.0409836066,0,0,1,-1,1,1
620,3,5,1,0,25,0,0.0,1,0.0,0,0,0,-1,1,1
2701,3,4,0,0,10,0,0.0,1,0.0,0,0,0,1,1,1
2199,3,3,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1
6196,2,1,0,0,19,0,0.0519480519,1,0.0,0,0,0,-1,1,1
8824,2,1,1,0,11,0,0.0,1,0.1034482759,0,0,0,1,1,1
1046,4,3,0,0,15,0,0.0,1,0.0,0,0,0,-1,1,1
5768,1,7,4,0,18,0,0.1666666667,1,0.0,0,0,0,-1,0,1
9947,4,1,0,0,16,0,0.3535353535,1,0.0,0,0,0,0,1,0
9019,3,2,1,0,14,0,0.02,1,0.005,0,0,1,1,1,1
743,8,5,1,0,16,2,0.8333333333,1,0.0,0,0,1,-1,1,-1
222,3,6,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1
3149,3,3,0,0,21,1,1.0,1,0.0,1,0,0,0,1,-1
625,2,3,1,0,15,1,0.0,1,0.0,0,0,0,0,1,1
9334,2,3,1,0,22,0,0.0986842105,1,0.0460526316,0,1,0,1,1,1
7566,1,2,13,0,14,0,0.0675675676,1,0.0675675676,0,0,1,-1,1,1
4582,2,4,1,0,8,0,0.0,1,0.5,0,0,0,0,1,0
5711,1,3,1,0,17,0,0.075,1,0.075,0,0,0,-1,1,1
3284,3,3,0,0,26,0,0.0,1,1.0,0,0,1,1,1,-1
7585,1,2,8,0,18,0,0.152173913,1,0.1195652174,0,1,0,-1,1,1
9646,3,2,0,0,30,0,0.0,0,0.0,0,0,0,0,1,1
1530,4,4,1,0,19,1,0.0,1,0.9607843137,0,0,0,0,1,-1
9685,3,2,0,0,23,0,0.0032258065,1,0.0,0,0,0,0,1,1
353,2,3,0,0,7,0,0.1320754717,1,0.8679245283,0,0,1,1,0,-1
2474,2,7,1,1,25,1,0.0,1,0.0,0,0,0,-1,1,1
8013,1,2,7,0,8,0,0.1568627451,0,0.0294117647,0,1,0,-1,1,1
6475,1,2,0,0,16,0,0.5,0,0.0,0,0,0,-1,1,0
6449,2,4,2,0,12,0,0.0074626866,1,0.0,0,1,0,-1,1,1
239,2,3,0,0,13,0,0.9230769231,1,0.0,1,0,0,1,1,-1
2625,5,3,0,0,17,0,0.0,0,0.2,0,0,0,1,1,1
9786,3,1,0,0,12,0,0.0642201835,1,0.4495412844,0,1,1,1,-1,0
7198,2,3,3,0,18,0,0.0138888889,1,0.0,0,0,0,-1,-1,1
7692,3,7,4,0,20,0,0.2467532468,1,0.038961039,0,0,1,-1,1,1
2997,2,10,0,0,26,0,0.0,1,0.0,0,0,0,-1,1,1
6440,2,3,2,0,11,0,0.2424242424,0,0.0,0,0,0,0,1,1
4562,3,3,0,0,15,0,0.0,1,1.0,1,0,0,0,1,-1
8614,1,2,1,0,22,0,0.1046511628,1,0.0,0,0,0,1,1,1
1479,3,3,0,0,23,0,0.0,1,0.0,0,0,0,1,1,1
1018,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0
3094,2,3,0,0,22,0,0.0,1,1.0,0,0,0,-1,1,-1
6182,3,2,6,0,18,0,0.0206896552,1,0.0689655172,0,0,0,0,1,1
4960,7,3,0,0,46,2,0.0,1,1.0,0,0,0,0,1,-1
8492,3,2,0,0,11,0,0.0617977528,0,0.0,0,0,0,1,1,1
1103,1,8,1,0,18,0,0.0,1,0.0,0,0,0,-1,1,1
6081,4,1,0,0,19,0,0.1578947368,1,0.0,0,0,0,0,0,1
9525,2,3,0,0,18,0,0.1454545455,1,0.1090909091,0,1,0,1,1,1
5190,3,6,0,0,11,0,0.0776699029,1,0.0582524272,0,1,0,-1,1,1
4181,3,3,3,0,17,0,0.0,1,0.0,0,0,0,0,1,1
4467,2,3,0,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
1626,2,9,0,0,18,1,0.0,1,0.0,0,0,0,-1,1,1
6717,1,2,12,0,12,0,0.034375,1,0.00625,0,0,0,-1,1,1
3798,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
3053,1,5,1,1,13,0,0.0,1,1.0,0,0,0,-1,1,-1
2867,2,2,0,0,23,0,1.0,1,0.0,1,0,0,1,1,-1
1432,5,2,0,0,17,1,0.9230769231,1,0.0,1,0,0,1,1,-1
7983,3,1,0,0,13,0,0.2608695652,1,0.0,0,0,0,-1,1,1
9346,3,1,0,0,17,0,0.0731707317,1,0.0,0,0,0,0,1,1
9419,2,2,1,0,17,0,0.0943396226,1,0.0188679245,0,0,1,1,1,1
4076,3,3,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
217,1,2,1,1,22,0,1.0,1,0.0,1,0,0,1,1,-1
3555,2,2,3,3,32,0,0.0,1,0.0,0,0,0,1,1,1
7936,3,2,0,0,20,0,0.0793650794,1,0.0,0,1,0,-1,1,1
8421,3,3,0,0,30,0,0.0107142857,1,0.15,0,0,0,0,1,1
1034,4,5,1,0,17,0,1.0,1,0.0,1,0,0,-1,0,-1
3773,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
4132,2,4,0,0,18,0,0.0,1,0.0,0,0,0,-1,1,1
2335,2,5,0,0,17,0,0.0,1,1.0,0,0,0,0,1,-1
6492,2,3,0,0,24,0,0.0659340659,1,0.0989010989,0,1,0,0,1,1
1482,3,3,1,0,26,0,0.8571428571,1,0.1428571429,1,0,0,0,1,-1
906,2,1,0,0,14,0,0.9230769231,1,0.0,1,0,0,1,1,-1
6088,3,1,0,0,13,0,0.0169491525,0,0.0,0,0,0,-1,1,1
6466,1,2,5,0,11,0,0.0,1,0.0,0,0,0,0,1,1
5676,1,2,5,0,12,0,0.1923076923,1,0.125,0,1,1,0,1,0
2770,3,5,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1
1805,1,3,0,0,21,0,0.0,1,0.0,0,0,0,0,1,1
7374,1,3,5,0,15,0,0.0469798658,1,0.0067114094,0,0,1,-1,1,1
2114,2,3,1,0,16,0,0.9230769231,1,0.0,1,0,0,1,1,-1
4534,6,2,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1
2531,3,4,1,0,16,1,1.0,1,0.0,1,0,0,0,1,-1
8525,1,5,1,0,11,0,0.0924855491,1,0.0,0,0,0,1,1,1
3470,2,3,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1
1402,2,8,1,0,18,0,0.0,1,0.0,0,0,0,-1,1,1
852,3,4,1,0,15,1,0.0,1,0.0,0,0,0,0,1,1
3082,3,4,8,0,22,0,0.0,0,0.0,0,0,1,-1,1,1
8024,1,2,8,0,8,0,0.1509433962,1,0.1037735849,0,1,0,-1,1,1
7565,2,4,4,0,21,0,0.0414746544,1,0.0921658986,0,0,0,0,1,1
5529,2,5,0,0,18,0,0.0,0,0.009478673,0,0,1,-1,1,1
7854,3,5,4,0,19,0,0.0175438596,1,0.0,0,1,1,-1,1,1
4932,2,3,0,0,15,0,0.0,1,0.0,0,0,1,1,1,1
5159,2,2,4,0,21,0,0.106557377,1,0.0,0,0,0,-1,-1,1
9715,2,2,0,0,18,0,0.4307692308,0,0.0,0,0,0,1,1,0
3846,3,3,0,0,15,0,0.0,1,0.0,1,0,0,1,-1,1
6483,2,4,1,0,14,0,0.0256410256,1,0.0256410256,0,0,0,0,1,1
747,1,4,0,0,20,0,0.0,0,0.0,1,0,0,1,1,1
3034,2,3,0,0,24,0,0.0,1,0.0,0,0,0,1,1,1
347,4,2,1,1,22,1,1.0,1,0.0,0,0,0,-1,1,-1
3351,4,7,1,0,19,0,0.0,1,0.9589041096,0,0,1,-1,-1,-1
2864,5,9,0,0,10,1,0.0,1,1.0,0,0,0,-1,1,-1
2167,2,4,0,0,13,0,0.0,1,1.0,1,0,0,1,1,-1
6954,2,2,0,0,16,0,0.4285714286,0,0.0,0,0,0,1,1,0
6209,2,3,8,0,11,0,0.0530612245,1,0.5306122449,0,1,0,-1,1,0
2777,2,5,1,1,20,0,0.0,0,0.0,0,0,1,1,1,1
1441,1,3,0,0,7,1,1.0,1,0.0,1,0,1,1,1,-1
5657,4,2,1,0,20,0,0.0188679245,1,0.0,0,0,0,-1,1,1
9657,4,1,2,0,23,0,0.1029411765,1,0.0147058824,0,0,0,0,1,1
3027,2,5,1,0,21,0,0.0,1,0.0,0,0,0,-1,1,1
6117,3,2,5,0,15,0,0.0946969697,1,0.0075757576,0,1,1,-1,1,1
2483,2,3,1,0,9,0,1.0,1,0.0,0,0,0,1,1,-1
2882,7,7,1,1,46,0,0.6666666667,1,0.3333333333,1,0,0,-1,1,-1
5561,3,1,0,0,12,0,0.2115384615,1,0.0,0,1,0,-1,0,1
763,2,9,1,1,15,1,0.0,1,0.0,0,0,0,-1,1,1
6481,2,5,0,0,13,0,0.1029411765,1,0.0,0,0,0,-1,1,1
1616,4,5,0,0,44,1,0.0,1,0.0,0,0,0,-1,1,1
1222,2,5,0,0,14,1,0.0405405405,1,0.0,0,0,0,-1,0,1
8664,2,1,0,0,19,0,0.0,0,0.0434782609,0,1,0,1,1,1
6221,1,2,0,0,22,0,0.2865671642,1,0.0089552239,0,0,1,0,1,1
1576,3,7,1,0,22,0,0.0,1,0.9230769231,0,0,0,-1,1,-1
9391,3,2,0,0,18,0,0.0192307692,1,0.0,0,0,1,0,1,1
6350,1,5,5,0,11,0,0.0833333333,1,0.1111111111,0,0,1,0,1,1
3782,3,2,1,0,11,0,0.0,1,1.0,0,0,0,1,1,-1
4374,3,4,0,0,18,0,1.0,1,0.0,0,0,0,0,1,-1
708,10,5,3,3,65,1,1.0,1,0.0,1,0,0,-1,0,-1
509,1,2,0,0,8,0,0.3888888889,1,0.0555555556,1,0,0,1,-1,0
2954,2,4,0,0,18,0,1.0,1,0.0,1,0,0,0,1,-1
7537,2,6,4,0,12,0,0.1320754717,1,0.0,0,1,1,0,1,1
6338,2,3,4,0,16,0,0.381852552,1,0.0,0,0,1,-1,1,0
8922,1,3,1,0,11,0,0.0,1,0.0120481928,0,0,0,1,1,1
7063,1,5,5,0,11,0,0.2155172414,1,0.0344827586,0,0,0,0,0,1
7162,1,4,4,0,8,0,0.1714285714,1,0.1047619048,0,1,0,0,1,1
7371,2,3,8,0,16,0,0.0487804878,1,0.0,0,1,1,-1,1,1
6828,2,2,0,0,15,0,0.0392156863,1,0.0,0,0,0,0,1,1
3615,3,3,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
4656,3,2,0,0,17,0,0.6666666667,1,0.3333333333,1,0,0,1,1,-1
6975,1,5,11,0,20,0,0.0892857143,1,0.1071428571,0,0,0,-1,1,1
4350,2,3,1,0,19,1,0.1,1,0.0,0,0,0,-1,1,1
711,2,4,0,0,9,0,0.8571428571,1,0.1071428571,1,0,0,1,1,-1
6478,2,4,9,0,20,0,0.4156626506,1,0.0060240964,0,1,1,-1,1,0
9129,2,3,0,0,13,0,0.1481481481,1,0.0740740741,0,1,0,1,1,1
8204,4,2,0,0,25,1,0.0476190476,0,0.0,0,0,1,-1,1,1
9203,3,2,1,0,11,0,0.1184210526,1,0.0,0,0,1,1,1,1
712,1,6,1,0,26,0,0.9333333333,1,0.0,1,0,0,-1,1,-1
9112,1,5,0,0,10,0,0.56,1,0.0025,0,1,1,1,0,0
1245,1,3,0,0,18,0,0.0,1,1.0,1,0,1,1,1,-1
9785,2,4,1,0,15,0,0.3505154639,1,0.0,0,0,1,1,-1,0
6848,2,3,0,0,22,0,0.9655172414,0,0.0,1,0,0,-1,1,-1
5133,2,0,1,0,28,0,0.0,0,0.0,0,0,0,-1,1,1
715,5,4,2,0,14,2,0.0,1,0.0,1,0,0,-1,1,1
3463,6,4,0,0,28,2,0.7857142857,1,0.0,0,0,0,0,1,-1
4394,2,4,1,0,18,0,1.0,1,0.0,1,0,0,0,1,-1
4568,3,4,0,0,19,0,0.0,1,1.0,0,0,0,0,1,-1
8803,2,3,0,0,10,0,0.1304347826,0,0.0869565217,0,0,0,1,1,1
8489,1,0,0,0,11,0,0.2432432432,0,0.0,0,0,0,1,1,1
7701,1,0,0,0,21,0,0.5319148936,1,0.0,0,0,1,0,1,0
212,1,3,0,0,15,0,0.0,1,1.0,0,0,1,1,1,-1
9767,3,3,0,0,21,0,0.2360248447,1,0.0559006211,0,0,0,0,0,1
6838,3,5,7,0,22,0,0.0,0,0.0,0,0,0,-1,1,1
1010,4,3,0,0,12,0,0.375,1,0.0,1,0,0,-1,1,0
323,1,3,0,0,7,1,0.9230769231,1,0.0,1,0,0,1,1,-1
5396,2,0,0,0,21,0,0.0183486239,1,0.0,0,0,0,-1,1,1
5990,2,1,0,0,11,0,0.1904761905,1,0.0,0,0,0,0,1,1
3172,2,2,2,2,28,0,0.0,1,0.0,0,0,1,0,1,1
334,3,3,2,0,13,0,1.0,1,0.0,1,0,1,0,1,-1
8305,1,0,0,0,26,0,0.0166666667,0,0.0,0,0,0,1,0,1
2210,2,2,0,0,12,0,0.0,1,1.0,0,0,0,1,1,-1
4271,2,1,0,0,18,0,1.0,1,0.0,1,0,1,1,0,-1
6740,1,5,8,0,13,0,0.05,1,0.0,0,1,0,-1,1,1
233,2,2,0,0,28,0,0.9333333333,1,0.0,1,0,0,1,1,-1
5950,2,2,1,0,14,0,0.0743801653,1,0.0,0,0,0,-1,1,1
5737,3,1,2,0,25,0,0.2183908046,1,0.0,0,0,1,0,-1,1
7921,2,3,0,0,18,0,0.0,0,0.3333333333,0,1,0,0,1,0
